Freq (hertz)	Ra (norm)	Xa (norm)	Za (norm)	SPL (dB)	Ze (ohms)	Xd (mm) 	WPhase (deg)	UPhase (deg)	CPhase (deg)	Delay (msec)	Efficiency (%)	Ein (volts)	Pin (watts)	Iin (amps)	ZePhase (deg)
15358.026185	1.021115	0.010022	1.021164	125.007233	0.094203	0.039615	-9.591744	-9.591744	-9.591744	0.002419	77.227747	2.830000	39.631332	30.041550	62.215034
15579.251340	1.020690	0.012919	1.020772	125.106045	0.095436	0.039060	-9.759217	-9.759217	-9.759217	0.001947	77.658982	2.830000	39.358834	29.653270	62.029870
15803.663140	1.022457	0.015217	1.022570	125.228525	0.096683	0.038511	-9.930750	-9.930750	-9.930750	0.002455	78.110916	2.830000	39.142180	29.270915	61.801853
16031.307485	1.025582	0.015660	1.025701	125.373912	0.097900	0.037967	-10.180191	-10.180191	-10.180191	0.003713	78.566707	2.830000	38.986697	28.906977	61.538333
16262.230941	1.028582	0.013780	1.028674	125.531227	0.099060	0.037429	-10.549351	-10.549351	-10.549351	0.005134	79.004598	2.830000	38.873184	28.568482	61.261463
16496.480741	1.029981	0.010184	1.030032	125.683933	0.100165	0.036898	-11.026587	-11.026587	-11.026587	0.006051	79.408180	2.830000	38.765577	28.253385	60.998677
16734.104799	1.029037	0.006315	1.029057	125.817493	0.101248	0.036377	-11.550870	-11.550870	-11.550870	0.006038	79.774123	2.830000	38.627329	27.951236	60.769580
16975.151720	1.026137	0.003769	1.026144	125.926135	0.102358	0.035865	-12.039951	-12.039951	-12.039951	0.005109	80.113416	2.830000	38.438658	27.648031	60.576109
17219.670809	1.022629	0.003503	1.022635	126.015701	0.103538	0.035363	-12.428784	-12.428784	-12.428784	0.003702	80.445954	2.830000	38.206181	27.332863	60.401033
17467.712080	1.020174	0.005350	1.020188	126.101303	0.104802	0.034868	-12.701226	-12.701226	-12.701226	0.002493	80.791097	2.830000	37.960318	27.003261	60.215592
17719.326270	1.019927	0.008064	1.019959	126.200379	0.106125	0.034379	-12.901005	-12.901005	-12.901005	0.002087	81.158081	2.830000	37.741058	26.666720	59.993294
17974.564843	1.021907	0.009902	1.021955	126.323724	0.107452	0.033895	-13.113526	-13.113526	-13.113526	0.002695	81.540752	2.830000	37.577595	26.337315	59.724188
18233.480009	1.024898	0.009540	1.024943	126.469054	0.108728	0.033415	-13.421661	-13.421661	-13.421661	0.003969	81.920407	2.830000	37.471640	26.028292	59.422033
18496.124725	1.027053	0.006876	1.027076	126.621579	0.109927	0.032940	-13.857142	-13.857142	-13.857142	0.005158	82.276474	2.830000	37.394936	25.744322	59.118188
18762.552716	1.026964	0.003181	1.026969	126.762216	0.111075	0.032473	-14.379293	-14.379293	-14.379293	0.005560	82.598777	2.830000	37.304657	25.478357	58.843683
19032.818477	1.024567	0.000376	1.024567	126.878695	0.112232	0.032015	-14.897756	-14.897756	-14.897756	0.004944	82.893346	2.830000	37.168451	25.215627	58.610265
19306.977289	1.021209	-0.000152	1.021209	126.972843	0.113461	0.031566	-15.325742	-15.325742	-15.325742	0.003682	83.178418	2.830000	36.983727	24.942430	58.402769
19585.085230	1.018842	0.001582	1.018843	127.059862	0.114787	0.031123	-15.632301	-15.632301	-15.632301	0.002533	83.473478	2.830000	36.779625	24.654397	58.187539
19867.199185	1.018816	0.004128	1.018825	127.159600	0.116177	0.030686	-15.864214	-15.864214	-15.864214	0.002212	83.787340	2.830000	36.599980	24.359455	57.932548
20000.000000	1.019624	0.005010	1.019636	127.214339	0.116826	0.030483	-15.974274	-15.974274	-15.974274	0.002430	83.938328	2.830000	36.534486	24.224057	57.796402
